ChannelId|Blah|Date|Time|GatewayId|Service
IB|100|4/09/2015|12:01:17 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:19 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:19 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:19 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:19 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:20 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:20 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:20 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:20 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:20 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:21 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:21 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:21 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:21 p.m.|Gateway2|Transfer
IB|100|4/09/2015|12:01:22 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:22 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:22 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:23 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:24 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:24 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:25 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:25 p.m.|Gateway1|GetTDs
IB|100|4/09/2015|12:01:25 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:25 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:25 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:25 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:25 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:01:25 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:26 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:26 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:26 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:26 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:27 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:27 p.m.|Gateway1|GetTDs
IB|100|4/09/2015|12:01:27 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:27 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:27 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:27 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:27 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:28 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:29 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:29 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:29 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:29 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:29 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:30 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:30 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:30 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:30 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:30 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:30 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:31 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:32 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:33 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:33 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:33 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:33 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:33 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:33 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:34 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:34 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:34 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:34 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:35 p.m.|Gateway2|Transfer
IB|100|4/09/2015|12:01:35 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:35 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:35 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:35 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:35 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:36 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:36 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:36 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:36 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:37 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:38 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:38 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:38 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:38 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:40 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:40 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:40 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:41 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:41 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:41 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway2|Transfer
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:41 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:42 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:42 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:43 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:43 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:43 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:43 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:43 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:44 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:44 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:44 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:45 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:01:46 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:47 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:47 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:47 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:47 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:47 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:47 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:47 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:48 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:48 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:48 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:48 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:48 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:49 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:49 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:49 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:50 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:50 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:50 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:50 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:50 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:51 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:51 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:51 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:51 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:51 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:51 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:52 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:52 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:52 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:52 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:01:53 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:53 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:54 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:55 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:01:55 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:55 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:01:55 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:56 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:01:56 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:01:56 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:01:57 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:57 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:01:57 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:01:59 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:00 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:00 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:01 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:01 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:02 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:03 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:03 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:03 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:04 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:04 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:04 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:04 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:04 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:04 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:05 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:05 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:05 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:06 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:06 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:06 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:06 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:06 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:06 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:07 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:07 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:07 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:07 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:07 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:08 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:09 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:09 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:09 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:09 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:10 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:10 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:10 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:11 p.m.|Gateway2|Transfer
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:11 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:11 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:02:12 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:02:12 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:12 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:13 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:13 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:14 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:14 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:14 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:14 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:15 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:15 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:15 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:15 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:16 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:16 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:17 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:17 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:17 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:17 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:18 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:19 p.m.|Gateway2|Transfer
IB|100|4/09/2015|12:02:19 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:19 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:19 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:19 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:19 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:20 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:21 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:22 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:22 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:22 p.m.|Gateway2|CreateAP
IB|100|4/09/2015|12:02:22 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:22 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:22 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:22 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:22 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:23 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:23 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:23 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:23 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:23 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:23 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:23 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:24 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:24 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:24 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:24 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:24 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:24 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:24 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:24 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:24 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:26 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:26 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:26 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:26 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:26 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:26 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:26 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:27 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:27 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:27 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:27 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:27 p.m.|Gateway1|GetTDs
IB|100|4/09/2015|12:02:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:28 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:28 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:28 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:29 p.m.|Gateway2|GetBalances
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:29 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:30 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:30 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:30 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:30 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:31 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:31 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:32 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:32 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:32 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:32 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:32 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:32 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:33 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:33 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:33 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:33 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:34 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:34 p.m.|Gateway1|GetCustomerLinks
IB|100|4/09/2015|12:02:34 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:34 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:34 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:34 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:34 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:34 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:35 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:35 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:35 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:35 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:35 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:36 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:36 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:36 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:36 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:37 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:37 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:37 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:37 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:38 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:39 p.m.|Gateway1|GetPayees
IB|100|4/09/2015|12:02:39 p.m.|Gateway1|GetLoans
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:39 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:39 p.m.|Gateway1|GetAuths
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetTransactions
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:39 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:40 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:40 p.m.|Gateway2|GetAccounts
IB|100|4/09/2015|12:02:41 p.m.|Gateway2|GetCustomerLinks
IB|100|4/09/2015|12:02:41 p.m.|Gateway2|Transfer
IB|100|4/09/2015|12:02:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:41 p.m.|Gateway2|GetPayees
IB|100|4/09/2015|12:02:41 p.m.|Gateway1|GetCards
IB|100|4/09/2015|12:02:41 p.m.|Gateway1|GetAccounts
IB|100|4/09/2015|12:02:41 p.m.|Gateway2|GetAccounts
